SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,HOME,WIN,WL,PTS,FGA,FGM,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PLUS_MINUS,PTS_roll5,FG_PCT_roll5,FG3_PCT_roll5,FT_PCT_roll5,REB_roll5,AST_roll5,TOV_roll5,PLUS_MINUS_roll5,PTS_roll10,FG_PCT_roll10,FG3_PCT_roll10,FT_PCT_roll10,REB_roll10,AST_roll10,TOV_roll10,PLUS_MINUS_roll10,REST_DAYS
22019,0021900907,2020-03-02,1610612742,DAL,0,0,L,107,84,40,0.476,42,12,0.286,20,15,0.75,9,35,44,26,18,9,5,-2,116.8,0.46340000000000003,0.35100000000000003,0.7256,47.2,25.8,14.0,6.0,118.9,0.48319999999999996,0.381,0.7942,45.4,26.9,13.1,7.6,1.0
22019,0021900923,2020-03-04,1610612742,DAL,1,1,W,127,95,44,0.463,50,22,0.44,24,17,0.708,6,43,49,30,17,6,13,4,116.8,0.46880000000000005,0.34459999999999996,0.7388,46.4,26.4,14.4,6.4,117.8,0.48460000000000003,0.3696,0.7835,44.9,26.8,13.5,7.5,2.0
22019,0021900937,2020-03-06,1610612742,DAL,1,1,W,121,95,45,0.474,47,18,0.383,17,13,0.765,13,35,48,30,11,11,9,25,114.4,0.46040000000000003,0.3598,0.7304,45.4,26.8,15.2,4.0,118.9,0.4803,0.365,0.7543,45.2,26.9,14.0,6.3,2.0
22019,0021900952,2020-03-08,1610612742,DAL,1,0,L,109,91,39,0.429,43,14,0.326,25,17,0.68,9,33,42,19,11,7,5,-3,116.8,0.47140000000000004,0.3608,0.75,46.4,27.8,14.2,7.8,119.1,0.48069999999999996,0.36839999999999995,0.7469,47.4,27.5,14.4,9.2,2.0
22019,0021900965,2020-03-10,1610612742,DAL,0,0,L,109,92,42,0.457,44,17,0.386,11,8,0.727,7,35,42,23,14,8,3,-10,115.0,0.462,0.34199999999999997,0.7070000000000001,47.8,26.6,14.2,8.8,117.0,0.4671,0.3585,0.7339,46.9,26.0,14.3,7.0,2.0
22019,0021900973,2020-03-11,1610612742,DAL,1,1,W,113,92,42,0.457,35,12,0.343,23,17,0.739,13,39,52,23,11,9,2,16,114.6,0.4598000000000001,0.36419999999999997,0.726,45.0,25.6,14.2,2.8,115.7,0.46159999999999995,0.35760000000000003,0.7258,46.1,25.7,14.1,4.4,1.0
22019,0021901238,2020-07-31,1610612742,DAL,1,0,L,149,105,50,0.476,49,21,0.429,38,28,0.737,13,42,55,30,20,7,4,-4,115.8,0.45600000000000007,0.37560000000000004,0.7238,46.6,25.0,12.8,6.4,116.3,0.46240000000000003,0.3601,0.7313,46.5,25.7,13.6,6.4,7.0
22019,0021901249,2020-08-02,1610612742,DAL,0,0,L,115,93,38,0.409,31,6,0.194,37,33,0.892,10,39,49,22,8,8,5,-2,120.2,0.4586,0.3734,0.7295999999999999,47.8,25.0,13.4,4.8,117.3,0.4595000000000001,0.36660000000000004,0.73,46.6,25.9,14.3,4.4,2.0
22019,0021901257,2020-08-04,1610612742,DAL,0,1,W,114,90,33,0.367,41,9,0.22,50,39,0.78,17,44,61,22,17,4,2,4,119.0,0.44560000000000005,0.3356,0.7550000000000001,48.0,23.4,12.8,-0.6,117.9,0.4585,0.3482,0.7525000000000001,47.2,25.6,13.5,3.6,2.0
22019,0021901271,2020-08-06,1610612742,DAL,1,0,L,111,87,39,0.448,48,17,0.354,21,16,0.762,8,29,37,24,8,3,4,-15,120.0,0.4332000000000001,0.31439999999999996,0.775,51.8,24.0,14.0,0.8,117.5,0.4476,0.3282,0.741,49.8,25.3,14.1,4.8,2.0
22019,0021901284,2020-08-08,1610612742,DAL,1,1,W,136,115,48,0.417,53,17,0.321,25,23,0.92,11,43,54,37,7,6,2,4,120.4,0.4314,0.308,0.782,50.8,24.2,12.8,-0.2,117.5,0.44559999999999994,0.3361,0.754,47.9,24.9,13.5,1.3,2.0
22019,0021901293,2020-08-10,1610612742,DAL,0,1,W,122,85,48,0.565,24,12,0.5,16,14,0.875,4,30,34,29,8,6,3,8,125.0,0.4234,0.3036,0.8182,51.2,27.0,12.0,-2.6,120.4,0.4396999999999999,0.3396,0.771,48.9,26.0,12.4,1.9,2.0
22019,0021901300,2020-08-11,1610612742,DAL,1,0,L,131,81,42,0.519,44,20,0.455,33,27,0.818,5,32,37,28,17,4,5,-3,119.6,0.4412000000000001,0.31779999999999997,0.8458,47.0,26.8,9.6,-0.2,119.9,0.4499000000000001,0.3456,0.7877,47.4,25.9,11.5,2.3,1.0
22019,0021901313,2020-08-13,1610612742,DAL,0,0,L,102,89,39,0.438,26,8,0.308,19,16,0.842,11,32,43,17,11,3,4,-26,122.8,0.46320000000000006,0.37,0.8309999999999998,44.6,28.0,11.4,-0.4,120.9,0.45439999999999997,0.35280000000000006,0.7929999999999999,46.3,25.7,12.1,-0.5,2.0
22020,0022000004,2020-12-23,1610612742,DAL,0,0,L,102,85,36,0.424,37,9,0.243,26,21,0.808,6,33,39,17,12,6,0,-4,120.4,0.4774,0.38760000000000006,0.8433999999999999,41.0,27.0,10.2,-6.4,120.2,0.4553,0.35100000000000003,0.8092,46.4,25.5,12.1,-2.8,7.0
22020,0022000008,2020-12-25,1610612742,DAL,0,0,L,115,83,41,0.494,32,13,0.406,26,20,0.769,3,24,27,20,9,13,3,-23,118.6,0.4726000000000001,0.3654,0.8526,41.4,25.6,11.0,-4.2,119.5,0.45199999999999996,0.3367,0.8173,46.1,24.9,11.9,-2.2,2.0
22020,0022000031,2020-12-27,1610612742,DAL,0,1,W,124,87,43,0.494,41,14,0.341,27,24,0.889,11,43,54,25,8,10,2,51,114.4,0.4880000000000001,0.38239999999999996,0.8224,36.0,22.2,11.4,-9.6,119.7,0.45570000000000005,0.343,0.8202999999999999,43.6,24.6,11.7,-6.1,2.0
22020,0022000059,2020-12-30,1610612742,DAL,1,0,L,99,87,34,0.391,42,12,0.286,33,19,0.576,13,26,39,24,14,10,6,-19,114.8,0.47380000000000005,0.3506,0.8252,40.0,21.4,11.4,-1.0,117.2,0.4575,0.33420000000000005,0.8355,43.5,24.1,10.5,-0.6,3.0
22020,0022000071,2021-01-01,1610612742,DAL,1,1,W,93,78,32,0.41,37,12,0.324,23,17,0.739,4,45,49,18,17,9,3,10,108.4,0.44820000000000004,0.3168,0.7767999999999999,40.4,20.6,10.8,-4.2,115.6,0.45570000000000005,0.3434,0.8039,42.5,24.3,11.1,-2.3,2.0
22020,0022000090,2021-01-03,1610612742,DAL,0,0,L,108,89,39,0.438,42,11,0.262,27,19,0.704,11,30,41,23,15,6,4,-10,106.6,0.4426,0.32,0.7562,41.6,20.8,12.0,3.0,113.5,0.4600000000000001,0.3538,0.7998000000000001,41.3,23.9,11.1,-1.7,2.0
22020,0022000098,2021-01-04,1610612742,DAL,0,1,W,113,82,39,0.476,39,16,0.41,20,19,0.95,10,41,51,24,18,4,3,13,107.8,0.4454000000000001,0.3238,0.7354,42.0,22.0,12.6,1.8,113.2,0.45899999999999996,0.3446,0.7939999999999999,41.7,23.8,11.8,-1.2,1.0
22020,0022000120,2021-01-07,1610612742,DAL,0,1,W,124,87,42,0.483,40,16,0.4,31,24,0.774,7,37,44,27,13,12,7,7,107.4,0.4418,0.32460000000000006,0.7716,46.8,22.8,14.4,9.0,110.9,0.4649,0.3535,0.7969999999999999,41.4,22.5,12.9,-0.3,3.0
22020,0022000139,2021-01-09,1610612742,DAL,1,1,W,112,79,39,0.494,40,20,0.5,18,14,0.778,6,38,44,25,18,5,8,14,107.4,0.4396000000000001,0.3364,0.7485999999999999,44.8,23.2,15.4,0.2,111.1,0.45669999999999994,0.3435,0.7868999999999999,42.4,22.3,13.4,-0.4,2.0
22020,0022000164,2021-01-13,1610612742,DAL,0,1,W,104,96,40,0.417,46,15,0.326,16,9,0.563,13,41,54,22,10,8,12,11,110.0,0.46020000000000005,0.3792,0.789,45.8,23.4,16.2,6.8,109.2,0.4542,0.34800000000000003,0.7829,43.1,22.0,13.5,1.3,4.0
22020,0022000182,2021-01-15,1610612742,DAL,0,0,L,109,97,45,0.464,36,13,0.361,13,6,0.462,11,40,51,22,9,5,6,-3,112.2,0.46160000000000007,0.37960000000000005,0.7538,46.8,24.2,14.8,7.0,109.4,0.4521,0.3498,0.755,44.2,22.5,13.4,5.0,2.0
22020,0022000198,2021-01-17,1610612742,DAL,1,0,L,101,93,41,0.441,31,8,0.258,19,11,0.579,12,35,47,18,17,6,2,-16,112.4,0.4668,0.39940000000000003,0.7054,48.8,24.0,13.6,8.4,110.1,0.4561,0.36160000000000003,0.7203999999999999,45.4,23.0,13.1,5.1,2.0
22020,0022000210,2021-01-18,1610612742,DAL,0,0,L,93,82,31,0.378,36,9,0.25,27,22,0.815,8,30,38,21,17,6,4,-23,110.0,0.4598,0.36900000000000005,0.6312,48.0,22.8,13.4,2.6,108.7,0.4508,0.3468,0.7013999999999999,47.4,22.8,13.9,5.8,1.0
22020,0022000217,2021-01-20,1610612742,DAL,0,1,W,124,97,51,0.526,27,8,0.296,17,14,0.824,9,40,49,32,8,5,6,12,103.8,0.4388000000000001,0.339,0.6394,46.8,21.6,14.2,-3.4,105.6,0.4391999999999999,0.3377,0.694,45.8,22.4,14.8,-1.6,2.0
22020,0022000237,2021-01-22,1610612742,DAL,0,1,W,122,93,45,0.484,39,14,0.359,20,18,0.9,7,35,42,23,6,3,2,5,106.2,0.4452,0.2982,0.6485999999999998,47.8,23.0,12.2,-3.8,108.1,0.45269999999999994,0.3387,0.7188,46.8,23.2,14.2,1.5,2.0
